OutdoorTemperature,Humidity,Direction,AC_Energy_kWh,AC_Time_hours,AC_Fan_Energy_kWh,AC_Fan_Time_hours,PredictedTemperature
30,28,south,0.31141682770693363,0.266928709463086,0.2761970674305542,0.22244059121923834,23.850363
30,28,east,0.2815974921844337,0.24136927901522887,0.24975015675881324,0.20114106584602406,24.008322
30,28,west,0.2966205811528126,0.2542462124166965,0.26307420590338737,0.21187184368058043,23.928741
30,29,north,0.25680649684464846,0.22011985443827012,0.22776290493959897,0.18343321203189178,24.139645
30,29,south,0.3194240048629102,0.27379200416820876,0.2832986709796049,0.22816000347350732,23.807947
30,29,east,0.2890321622949024,0.24774185339563062,0.25634400108297895,0.20645154449635889,23.968939
30,29,west,0.3050306736445899,0.26145486312393423,0.2705331569824042,0.21787905260327853,23.884192
30,30,north,0.2633251556823047,0.22570727629911833,0.23354433450394882,0.18808939691593193,24.105114
30,30,south,0.3261389003922657,0.2795476289076563,0.28925414380028325,0.2329563574230469,23.772377
30,30,east,0.29542767810767584,0.25322372409229355,0.2620162145121649,0.21101977007691133,23.93506
30,30,west,0.3108436005267774,0.2664373718800949,0.2756886695148205,0.22203114323341247,23.8534
30,31,north,0.26984345445263674,0.2312943895308315,0.2393254447228743,0.19274532460902627,24.070585
30,31,south,0.3319514672071289,0.28452982903468194,0.2944093369872751,0.237108190862235,23.741587
30,31,east,0.30136122754347666,0.25830962360869425,0.2672787077617739,0.21525801967391187,23.90363
30,31,west,0.31665652740896494,0.27141988063625566,0.2808441820472367,0.22618323386354636,23.822607
30,32,north,0.27614895343435547,0.23669910294373328,0.24491782179594626,0.1972492524531111,24.037184
30,32,south,0.3377640340219923,0.28951202916170765,0.29956453017426693,0.24126002430142304,23.710796
30,32,east,0.3071734342910157,0.26329151510658483,0.2724335816033413,0.2194095959221541,23.87284
30,32,west,0.32247017442580084,0.27640300665068646,0.28600033327050195,0.23033583887557205,23.791811
30,33,north,0.2823035842072266,0.2419745007490514,0.2503763931361712,0.20164541729087615,24.004581
30,33,south,0.3435776810388282,0.29449515517613845,0.3047206813975321,0.2454126293134487,23.68
30,33,east,0.3129867212405274,0.26827433249188065,0.2775894134811821,0.22356194374323388,23.842047
30,33,west,0.3282823811733399,0.2813848981485771,0.2911552071120693,0.23448741512381424,23.761023
30,34,north,0.28820940845906257,0.24703663582205362,0.25561429678809716,0.20586386318504468,23.973297
30,34,south,0.34939096798833996,0.2994779725614342,0.3098765132753729,0.24956497713452852,23.649206
30,34,east,0.3188000081900391,0.27325714987717636,0.28274524535902285,0.2277142915643137,23.811253
30,34,west,0.3340953080555274,0.2863674069047378,0.29631071964448563,0.23863950575394816,23.73023
30,35,north,0.2940226954085743,0.25201945320734936,0.2607701286659379,0.2100162110061245,23.942503
30,35,south,0.3552035348032032,0.3044601726884599,0.3150317064623648,0.2537168105737166,23.618416
30,35,east,0.3246136552068751,0.2782402758916072,0.2879013965822881,0.23186689657633935,23.780457
30,35,west,0.3399078748703907,0.29134960703176344,0.3014659128314775,0.24279133919313622,23.69944
30,36,north,0.29957961442324227,0.2567825266484934,0.2656985866015661,0.2139854388737445,23.913067
30,36,south,0.36101646168539064,0.30944268144462056,0.32018721899478103,0.25786890120385053,23.587624
30,36,east,0.3304262220217383,0.2832224760186329,0.29305658976927984,0.2360187300155274,23.749666
30,36,west,0.34572116181990237,0.2963324244170592,0.30662174470931824,0.24694368701421604,23.668646
30,37,north,0.3051037673114063,0.2615175148383483,0.2705979841035687,0.21793126236529023,23.883804
30,37,south,0.3668301087022266,0.3144258074590514,0.3253433702180462,0.2620215062158761,23.556828
30,37,east,0.3361952206903711,0.2881673320203181,0.2981731421599126,0.24013944335026513,23.719107
30,37,west,0.3515348088367383,0.30131555043149,0.3117778959325834,0.2510962920262417,23.63785
30,38,north,0.3106268399975977,0.266251577140798,0.275496423569298,0.2218763142839984,23.854548
30,38,south,0.37264267551708996,0.3194080075860771,0.3304985634050381,0.26617333965506423,23.526037
30,38,east,0.3417186534438868,0.292901702951903,0.3030719009710662,0.2440847524599191,23.689848
30,38,west,0.3572634799650587,0.3062258399700503,0.31685868163567704,0.25518819997504194,23.607504
30,39,north,0.3161495526164649,0.27098533081411275,0.2803945436896028,0.22582110901176064,23.825293
30,39,south,0.378333179509043,0.32428558243632255,0.33554549849313936,0.27023798536360216,23.495893
30,39,east,0.34724136606275396,0.2976354566252177,0.30797002109137106,0.24802954718768142,23.660593
30,39,west,0.3627872727858985,0.31096051953077014,0.32175775979225524,0.2591337662756418,23.578243
30,40,north,0.321673705504629,0.2757203190039677,0.2852939411916055,0.22976693250330643,23.79603
30,40,south,0.38385733239720704,0.32902057062617746,0.340444895995142,0.2741838088551479,23.46663
30,40,east,0.3527644387489453,0.30236951892766745,0.3128684605571004,0.2519745991063896,23.631336
30,40,west,0.36831070553941414,0.315694890462355,0.326656518603409,0.2630790753852958,23.548985
30,41,north,0.32719713825814456,0.2804546899355525,0.29019270000275926,0.23371224161296045,23.766771
30,41,south,0.38938004501607426,0.3337543242994922,0.3453430161154468,0.2781286035829102,23.437376
30,41,east,0.35828787150246105,0.3071038898592523,0.3177672193682541,0.25591990821604355,23.602077
30,41,west,0.37383305809095707,0.32042833550653466,0.33155431937828933,0.26702361292211224,23.519732
30,42,north,0.33272021094433596,0.2851887522380023,0.29509113946848853,0.2376572935316686,23.737514
30,42,south,0.3949023975676173,0.338487769343672,0.3502408168903272,0.28207314111972664,23.408123
30,42,east,0.3638113042559766,0.3118382607908371,0.32266597817940784,0.2598652173256976,23.572819
30,42,west,0.3793564908444727,0.32516270643811945,0.3364530781894431,0.27096892203176626,23.490473
30,43,north,0.33824328363052736,0.28992281454045205,0.2999895789342178,0.24160234545037676,23.708258
30,43,south,0.4006775173807618,0.34343787204065296,0.3553627981531757,0.2861982267005442,23.377531
30,43,east,0.3693347370094923,0.31657263172242195,0.3275647369905616,0.26381052643535163,23.54356
30,43,west,0.3848806437326368,0.3298976946279744,0.3413524756914457,0.27491474552331197,23.46121
30,44,north,0.3437659962493946,0.2946565682137668,0.3048876990545226,0.24554714017813903,23.679003
30,44,south,0.4064915244649219,0.34842130668421883,0.36051926872186524,0.29035108890351563,23.346733
30,44,east,0.37485816976300784,0.32130700265400675,0.3324634958017153,0.26775583554500565,23.514301
30,44,west,0.3906183165440626,0.3348156998949108,0.3464412450301507,0.27901308324575896,23.430817
30,45,north,0.3492901491375586,0.2993915564036217,0.30978709655652525,0.24949296366968476,23.64974
30,45,south,0.4121683458985548,0.35328715362733265,0.36555406868383733,0.2944059613561106,23.316662
30,45,east,0.3805594757746876,0.3261938363783036,0.33752001125255027,0.2718281969819197,23.4841
30,45,west,0.3964323236282227,0.3397991345384766,0.3515977155988404,0.2831659454487305,23.400019
30,46,north,0.35481430202572267,0.3041265445934766,0.3146864940585279,0.2534387871612305,23.620478
30,46,south,0.4175470315877345,0.35789745564662956,0.3703244506343597,0.29824787970552463,23.28817
30,46,east,0.3863727627241993,0.3311766537635994,0.3426758431303911,0.27598054480299955,23.453306
30,46,west,0.4022463307123829,0.3447825691820425,0.35675418616753013,0.2873188076517021,23.36922
30,47,north,0.3604399938993165,0.30894856619941413,0.31967594697022716,0.2574571384995118,23.590677
30,47,south,0.4229267974788868,0.3625086835533315,0.37509579062115556,0.3020905696277763,23.259672
30,47,east,0.39218712987568366,0.3361603970363003,0.3478326330445052,0.28013366419691693,23.422506
30,47,west,0.4080599777292188,0.34976569519647327,0.36191033739079537,0.2914714126637278,23.338425
30,48,north,0.36625436105080084,0.313932309472115,0.3248327368843413,0.26161025789342923,23.559877
30,48,south,0.4283058432353907,0.3671192942017635,0.3798664919171024,0.30593274516813623,23.231178
30,48,east,0.3980004168251954,0.34114321442159606,0.35298846492234587,0.2842860120179967,23.391712
30,48,west,0.4138729046114063,0.354748203952634,0.36706584992321156,0.29562350329386167,23.307632
30,49,north,0.3720672879329883,0.3189148182282757,0.32998824941675753,0.2657623485235631,23.529085
30,49,south,0.4336856091265431,0.3717305221084655,0.38463783190389833,0.3097754350903879,23.20268
30,49,east,0.40381478397667975,0.34612695769429697,0.35814525483646004,0.28843913141191413,23.360912
30,49,west,0.41941182025986334,0.3594958459370257,0.3719783405876169,0.2995798716141881,23.278292
30,50,north,0.37788129501714846,0.32389825287184154,0.3351447199854472,0.2699152107265347,23.498287
30,50,south,0.43906501495037115,0.37634144138603237,0.38940885254526975,0.31361786782169376,23.174185
30,50,east,0.40962735079154305,0.3511091578213226,0.36330044802345185,0.2925909648511022,23.330122
30,50,west,0.4247915861510157,0.36410707384372776,0.37674968057441266,0.30342256153643976,23.249794
30,51,north,0.3836953021013087,0.3288816875154074,0.3403011905541368,0.2740680729295062,23.46749
30,51,south,0.44444514090884774,0.3809529779218695,0.39418051187749,0.31746081493489126,23.145685
30,51,east,0.4154417179430274,0.35609290109402353,0.36845723793756596,0.2967440842450196,23.299322
30,51,west,0.430171352042168,0.36871830175042974,0.3815210205612085,0.30726525145869144,23.221296
30,52,north,0.38950894911814454,0.3338648135298382,0.34545734177740206,0.2782206779415318,23.436693
30,52,south,0.44982454673267586,0.38556389719943646,0.39895153251886134,0.32130324766619706,23.11719
30,52,east,0.4212553649598634,0.3610760271084543,0.37361338916083114,0.3008966892570452,23.268526
30,52,west,0.4355511179333204,0.3733295296571318,0.3862923605480044,0.31110794138094316,23.192799
30,53,north,0.3953229562023048,0.3388482481734041,0.35061381234609174,0.28237354014450344,23.405895
30,53,south,0.45520431262382816,0.39017512510613844,0.40372287250565714,0.32514593758844873,23.088692
30,53,east,0.4266560147558203,0.3657051555049889,0.37840325118224544,0.30475429625415745,23.239918
30,53,west,0.44092980362250006,0.37793983167642864,0.39106274249852685,0.31494985973035716,23.164307
30,54,north,0.40113660321914074,0.3438313741878349,0.3557699635693569,0.286526145156529,23.3751
30,54,south,0.4605833583803321,0.3947857357545704,0.40849357380160417,0.3289881131288087,23.060198
30,54,east,0.43203506051232426,0.3703157661534208,0.3831739524781924,0.3085964717945174,23.211424
30,54,west,0.44630956951365236,0.3825510595831306,0.3958340824853227,0.3187925496526089,23.135809
30,55,north,0.4069506103033009,0.34881480883140076,0.36092643413804665,0.29067900735950064,23.344301
30,55,south,0.4659631242714844,0.39939696366127236,0.4132649137883999,0.33283080305106033,23.0317
30,55,east,0.43741518647080085,0.37492730268925784,0.3879456118104127,0.3124394189077149,23.182924
30,55,west,0.45168933540480477,0.38716228748983267,0.40060542247211856,0.32263523957486057,23.107311
30,56,north,0.41276497745478524,0.35379855210410166,0.3660832240521607,0.294832126753418,23.313501
30,56,south,0.47134217002798834,0.4040075743097043,0.4180356150843469,0.3366729785914203,23.003206
30,56,east,0.4427949523619532,0.3795385305959599,0.39271695179720856,0.3162821088299666,23.154427
30,56,west,0.4570691012959571,0.39177351539653466,0.40537676245891435,0.32647792949711224,23.078814
30,57,north,0.41857862447162114,0.3587816781185324,0.37123937527542594,0.2989847317654437,23.282705
30,57,south,0.47672193591914064,0.4086188022164063,0.42280695507114263,0.34051566851367193,22.974709
30,57,east,0.44817363805113297,0.38414883261525684,0.39748733374773093,0.32012402717938065,23.125935
30,57,west,0.46244814705246107,0.39638412604496664,0.41014746375486133,0.33032010503747217,23.05032
30,58,north,0.4243919114211329,0.3637644955038282,0.37639520715326663,0.3031370795865235,23.251911
30,58,south,0.4821020618776172,0.4132303387522433,0.427578614403363,0.34435861562686954,22.946209
30,58,east,0.45355412407693363,0.3887606777802288,0.40225931242537566,0.323967231483524,23.097433
30,58,west,0.46782791294361337,0.4009953539516686,0.4149188037416571,0.33416279495972384,23.021822
30,59,north,0.43020591850529305,0.36874793014739404,0.3815516777219563,0.30728994178949504,23.221113
30,59,south,0.487480747566797,0.41784064077154026,0.4323489963538855,0.3482005339762836,22.917717
30,59,east,0.4589335299007618,0.39337159705779584,0.4070303330667471,0.3278096642148299,23.068937
30,59,west,0.4732069587001173,0.40560596460010057,0.41968950503760405,0.33800497050008377,22.993328
30,60,north,0.43576499792390627,0.3735128553633483,0.3864820517301312,0.3112607128027903,23.191666
30,60,south,0.4928601533906251,0.4224515600491072,0.4371200169952568,0.3520429667075894,22.889221
30,60,east,0.4643132957919141,0.3979828249644978,0.4118016730535429,0.33165235413708155,23.04044
30,60,west,0.47858708465859384,0.4102175011359376,0.42446116436982434,0.34184791761328137,22.964828
35,10,north,1.3046805449305667,1.1182976099404858,1.1571273880634196,0.9319146749504049,23.588846
35,10,south,1.3482227663136916,1.1556195139831644,1.195745191552024,0.9630162616526369,23.358194
35,10,east,1.327435719619219,1.1378020453879019,1.1773090608527599,0.9481683711565851,23.468307
35,10,west,1.337828702865469,1.1467103167418304,1.1865266471842555,0.9555919306181923,23.413254
35,11,north,1.3124760024999025,1.1249794307142023,1.16404121650289,0.9374828589285019,23.547552
35,11,south,1.356940716367676,1.1630920426008653,1.2034771829689508,0.9692433688340544,23.312014
35,11,east,1.3361853555977345,1.1453017333694866,1.1850691546670384,0.9544181111412391,23.421959
35,11,west,1.346579058978633,1.1542106219816854,1.1942873796893831,0.961842184984738,23.366901
35,12,north,1.3202725402712112,1.131662177375324,1.170956002978634,0.9430518144794366,23.506252
35,12,south,1.3653371263011331,1.1702889654009712,1.2109239989218383,0.9752408045008094,23.267536
35,12,east,1.3448154492246094,1.1526989564782366,1.192723225800398,0.9605824637318641,23.376244
35,12,west,1.3553103315236135,1.161694569877383,1.2020311868870144,0.9680788082311526,23.32065
35,13,north,1.3280683579078714,1.1383443067781756,1.1778701507635287,0.9486202556484795,23.464956
35,13,south,1.373734976503887,1.1774871227176174,1.2183720922564236,0.9812392689313478,23.223051
35,13,east,1.353406655580469,1.160062847640402,1.200342807627916,0.966719039700335,23.330734
35,13,west,1.3637071015243947,1.1688918013066238,1.2094783221853265,0.9740765010888535,23.27617
35,14,north,1.3358638154772073,1.145026127551892,1.1847839792029995,0.9541884396265768,23.423662
35,14,south,1.3821328267066406,1.1846852800342635,1.225820185591009,0.9872377333618865,23.178566
35,14,east,1.3616536375743753,1.1671316893494645,1.2076570952296544,0.9726097411245539,23.287048
35,14,west,1.3720739859372657,1.1760634165176564,1.2168989518134083,0.9800528470980471,23.23185
35,15,north,1.34366071331584,1.1517091828421486,1.191699085024168,0.9597576523684573,23.38236
35,15,south,1.3905299567747464,1.19188282009264,1.2332676402347453,0.993235683410533,23.134085
35,15,east,1.3698991792989847,1.174199296541987,1.2149701054496946,0.978499413784989,23.24337
35,15,west,1.3803198877291996,1.183131332339314,1.2242122813788734,0.9859427769494282,23.18817
35,16,north,1.3511223884756252,1.1581049044076788,1.1983168802551678,0.9650874203397324,23.342834
35,16,south,1.398927446910176,1.199080668780151,1.240715414223906,0.9992338906501257,23.089602
35,16,east,1.3781458012255667,1.1812678296219143,1.2222840737060086,0.984389858018262,23.199686
35,16,west,1.3885665096557815,1.1901998654192414,1.2315262496351873,0.9918332211827011,23.144485
35,17,north,1.3585664203365238,1.1644855031455918,1.2049190275603694,0.97040458595466,23.303402
35,17,south,1.4072334799452542,1.2062001256673607,1.2480820744752554,1.0051667713894674,23.045603
35,17,east,1.3861364152846292,1.1881169273868248,1.2293709873655343,0.9900974394890208,23.157358
35,17,west,1.396812411447715,1.1972677812408985,1.2388395792006521,0.9977231510340822,23.100805
35,18,north,1.3660090119281252,1.1708648673669644,1.2115198974838732,0.9757207228058038,23.263977
35,18,south,1.4154790216698636,1.213267732859883,1.2553950846952957,1.0110564440499026,23.001925
35,18,east,1.3935793669435548,1.1944966002373327,1.2359721766344625,0.9954138335311108,23.117931
35,18,west,1.4050579531723244,1.204335388433421,1.2461525894206924,1.0036128236945174,23.057127
35,19,north,1.3734526837216994,1.1772451574757423,1.21812172544365,0.9810376312297854,23.224546
35,19,south,1.423724923461797,1.2203356486815404,1.2627084142607605,1.0169463739012836,22.958244
35,19,east,1.4010223186024806,1.2008762730878406,1.2425733659033906,1.0007302275732006,23.078505
35,19,west,1.4133045750989064,1.2114039215133483,1.2534665576770063,1.0095032679277904,23.013443
35,20,north,1.3808956353806252,1.1836248303262502,1.2247229147125782,0.9863540252718751,23.18512
35,20,south,1.431971545388379,1.2274041817614678,1.2700223825170744,1.0228368181345566,22.91456
35,20,east,1.4084659903960548,1.2072565631966186,1.2491751938631679,1.0060471359971823,23.039074
35,20,west,1.4215504768908402,1.2184718373350059,1.2607798872424714,1.0153931977791717,22.969763
35,21,north,1.388338587039551,1.1900045031767579,1.2313241039815068,0.9916704193139652,23.145693
35,21,south,1.4403240271082816,1.2345634518070985,1.2774302383281781,1.0288028765059152,22.870316
35,21,east,1.415909302122305,1.2136365446762614,1.2557767024775206,1.011363787230218,22.999645
35,21,west,1.4296944796300197,1.2254524111114455,1.268002842052815,1.0212103425928714,22.926622
35,22,north,1.395781898765801,1.196384484656401,1.2379256125958595,0.9969870705470009,23.106264
35,22,south,1.4487049541467973,1.2417471035543977,1.2848633224278143,1.0347892529619982,22.82592
35,22,east,1.4233526138485548,1.2200165261559042,1.2623782110918733,1.0166804384632535,22.960217
35,22,west,1.437199002801387,1.231884859544046,1.2746586393893253,1.026570716286705,22.88687
35,23,north,1.4032255705593755,1.2027647747651788,1.2445274405556364,1.0023039789709824,23.066833
35,23,south,1.4570851610506643,1.2489301380434266,1.2922957678366014,1.040775115036189,22.781528
35,23,east,1.4308114084697463,1.2264097786883539,1.2689934515594774,1.0220081489069617,22.920706
35,23,west,1.444776979706895,1.2383802683201957,1.2813795831924244,1.0319835569334963,22.846727
35,24,north,1.4106688822856253,1.2091447562448217,1.2511289491699893,1.0076206302040183,23.027405
35,24,south,1.4654664481565043,1.2561140984198609,1.2997291712816617,1.0467617486832175,22.737131
35,24,east,1.43838902530793,1.2329048788353685,1.2757140760171524,1.0274207323628073,22.880566
35,24,west,1.4523545965450781,1.2448753684672098,1.2881002076500994,1.0373961403893417,22.806587
35,25,north,1.418112194011875,1.2155247377244645,1.2577304577843418,1.0129372814370539,22.987976
35,25,south,1.4738473751950198,1.2632977501671598,1.3071622553812974,1.0527481251392998,22.692736
35,25,east,1.4459666421461135,1.239399978982383,1.282434700474827,1.0328333158186527,22.840425
35,25,west,1.4599325734505861,1.2513707772433595,1.2948211514531984,1.042808981036133,22.766445
35,26,north,1.4256149168466212,1.2219556430113896,1.2643846583937297,1.0182963691761582,22.948233
35,26,south,1.4814757615259182,1.2698363670222155,1.3139279075438204,1.058196972518513,22.652327
35,26,east,1.45354533918627,1.2458960050168029,1.2891562829687753,1.0382466708473357,22.80028
35,26,west,1.4675112704907425,1.257866803277779,1.3015427339471468,1.0482223360648162,22.7263
35,27,north,1.433192533684805,1.2284507431584044,1.2711052828514042,1.0237089526320033,22.908092
35,27,south,1.4890537384314262,1.2763317757983652,1.3206488513469197,1.0636098131653045,22.612185
35,27,east,1.4611225959571292,1.252390796534682,1.2958765880810255,1.0436589971122352,22.760141
35,27,west,1.475088527261602,1.2643615947956588,1.308263039059397,1.0536346623297157,22.686161
35,28,north,1.4407712307249614,1.234946769192824,1.2778268653453526,1.0291223076606866,22.867947
35,28,south,1.4966317153369337,1.2828271845745147,1.3273697951500187,1.0690226538120957,22.572042
35,28,east,1.4687012929972854,1.2588868225691017,1.3025981705749736,1.0490723521409182,22.719995
35,28,west,1.4826665041671097,1.2708570035718083,1.314983982862496,1.059047502976507,22.646019
35,29,north,1.448348847563145,1.2414418693398386,1.2845474898030271,1.034534891116532,22.827806
35,29,south,1.50421041237709,1.2893232106089343,1.334091377643967,1.0744360088407787,22.531897
35,29,east,1.476278909835469,1.2653819227161163,1.3093187950326481,1.0544849355967636,22.679855
35,29,west,1.4902441210052932,1.2773521037188227,1.321704607320171,1.0644600864323526,22.605879
35,30,north,1.4559264644013286,1.247936969486853,1.2912681142607019,1.0399474745723774,22.787666
35,30,south,1.5117880292152739,1.295818310755949,1.3408120021016414,1.0798485922966239,22.491756
35,30,east,1.483857606875625,1.2718779487505358,1.3160403775265963,1.0598982906254466,22.63971
35,30,west,1.4978224579781252,1.2838478211241073,1.3284258704686946,1.0698731842700897,22.565735
35,31,north,1.463504441306836,1.2544323782630025,1.2979890580638012,1.0453603152191688,22.747524
35,31,south,1.5193656460534573,1.3023134109029633,1.3475326265593164,1.0852611757524695,22.451616
35,31,east,1.4914345035791605,1.2783724316392804,1.3227603632934222,1.0653103596994005,22.599573
35,31,west,1.5054000748163088,1.290342921271122,1.3351464949263692,1.0752857677259349,22.525595
35,32,north,1.4710820581450197,1.2609274784100168,1.304709682521476,1.0507728986750142,22.707384
35,32,south,1.5269436229589652,1.308808819679113,1.3542535703624154,1.0906740163992608,22.411474
35,32,east,1.4990132006193166,1.2848684576737,1.3294819457873703,1.0707237147280835,22.559427
35,32,west,1.5129780517218168,1.2968383300472717,1.3418674387294687,1.0806986083727264,22.485453
35,33,north,1.4786600350505275,1.2674228871861664,1.3114306263245754,1.0561857393218055,22.667242
35,33,south,1.5345212397971488,1.3153039198261276,1.3609741948200904,1.0960865998551064,22.371334
35,33,east,1.5065911775248246,1.2913638664498497,1.3362028895904692,1.0761365553748745,22.519285
35,33,west,1.5205563886946487,1.3033340474525559,1.348588701877992,1.0861117062104635,22.445309
35,34,north,1.4862380119560354,1.273918295962316,1.3181515701276745,1.061598579968597,22.6271
35,34,south,1.5420988566353324,1.321799019973142,1.3676948192777652,1.1014991833109518,22.331194
35,34,east,1.5141684342956838,1.2978586579677291,1.3429231947027198,1.0815488816397743,22.479147
35,34,west,1.5281340055328323,1.3098291475995705,1.3553093263356668,1.0915242896663089,22.405169
35,35,north,1.4938167089961916,1.2804143219967357,1.3248731526216224,1.0670119349972798,22.586954
35,35,south,1.5496771936081644,1.3282947373784266,1.3744160824262888,1.106912281148689,22.29105
35,35,east,1.5217471313358402,1.3043546840021487,1.349644777196668,1.0869622366684575,22.439001
35,35,west,1.5357119824383403,1.3163245563757202,1.362030270138766,1.0969371303131001,22.365026
35,36,north,1.501393605699727,1.2869088048854802,1.3315931383884483,1.0724240040712334,22.546818
35,36,south,1.5572551705136721,1.3347901461545761,1.3811370262293878,1.1123251217954802,22.250908
35,36,east,1.5293247481740238,1.310849784149163,1.3563654016543425,1.0923748201243026,22.39886
35,36,west,1.5432892392091995,1.3228193478935995,1.3687505752510163,1.1023494565779997,22.324888
35,37,north,1.5083133795365626,1.292840039602768,1.337730318755642,1.0773666996689735,22.510162
35,37,south,1.5648338675538283,1.3412861721889957,1.3878586087233362,1.1177384768241632,22.210762
35,37,east,1.5369027250795313,1.3173451929253126,1.3630863454574418,1.097787660771094,22.358719
35,37,west,1.5508679362493558,1.3293153739280192,1.3754721577449642,1.1077628116066827,22.284742
35,38,north,1.513569282268184,1.2973450990870148,1.3423918039164249,1.0811209159058455,22.48232
35,38,south,1.5724118444593362,1.3477815809651454,1.394579552526435,1.1231513174709546,22.17062
35,38,east,1.544235136069922,1.3236301166313618,1.369589495681062,1.1030250971928015,22.319878
35,38,west,1.5584459131548636,1.3358107827041688,1.3821931015480637,1.1131756522534741,22.2446
35,39,north,1.5188273454037502,1.3018520103460716,1.3470552051497546,1.0848766752883932,22.454468
35,39,south,1.579989821364844,1.354276989741295,1.4013004963295341,1.1285641581177457,22.130478
35,39,east,1.5494910388015433,1.3281351761156086,1.3742509808418448,1.1067793134296737,22.292036
35,39,west,1.564823425601426,1.3412772219440794,1.3878493477060267,1.117731018286733,22.210817
35,40,north,1.5240832481353712,1.3063570698303182,1.3517166903105378,1.0886308915252652,22.426626
35,40,south,1.5854131554022268,1.3589255617733371,1.4061104771126893,1.1324379681444479,22.10175
35,40,east,1.5547476616678129,1.3326408528581253,1.3789131046934768,1.1105340440484377,22.26419
35,40,west,1.5700796884003714,1.3457825900574611,1.3925111522122342,1.1214854917145511,22.182974
35,41,north,1.5293402310689652,1.3108630552019702,1.356379133507594,1.092385879334975,22.398779
35,41,south,1.5906683379991995,1.363430003999314,1.4107713235826234,1.1361916699994283,22.073912
35,41,east,1.5600042845340825,1.337146529600642,1.3835752285451088,1.1142887746672019,22.236345
35,41,west,1.575336311266641,1.350288266799978,1.3971732760638662,1.1252402223333149,22.155128
35,42,north,1.5345964938679104,1.3153684233153518,1.3610409380138013,1.096140352762793,22.370935
35,42,south,1.595924960865469,1.3679356807418306,1.4154334474342554,1.1399464006181923,22.046066
35,42,east,1.5652605473330274,1.3416518977140235,1.3882370330513163,1.1180432480950198,22.208502
35,42,west,1.5805929341329106,1.3547939435424947,1.4018353999154978,1.1289949529520789,22.127283
35,43,north,1.5398527566668558,1.3198737914287335,1.365702742520009,1.0998948261906112,22.343092
35,43,south,1.6011812236644143,1.3724410488552121,1.4200952519404626,1.1437008740460102,22.018223
35,43,east,1.5705182504012696,1.3461585003439454,1.3929001149392215,1.1217987502866213,22.18065
35,43,west,1.58584955699918,1.3592996202850114,1.40649752376713,1.1327496835708428,22.099438
35,44,north,1.5451097396004494,1.324379776800385,1.3703651857170653,1.103649814000321,22.315245
35,44,south,1.606438206598008,1.3769470342268642,1.4247576951375192,1.1474558618557202,21.990376
35,44,east,1.5757737930655666,1.350663251199057,1.39756128075458,1.1255527093325477,22.152811
35,44,west,1.5911069000000981,1.3638059142857983,1.4111602863096107,1.1365049285714985,22.071589
35,45,north,1.5503663624667192,1.3288854535429022,1.3750273095686973,1.107404544619085,22.2874
35,45,south,1.6116951895316018,1.3814530195985157,1.4294201383345757,1.15121084966543,21.962528
35,45,east,1.5810307759991604,1.355169236570709,1.4022237239516364,1.1293076971422575,22.124964
35,45,west,1.5963631627990436,1.36831128239918,1.4158220908158181,1.1402594019993166,22.043745
35,46,north,1.5556229853329884,1.3333911302854187,1.379689433420329,1.111159275237849,22.259554
35,46,south,1.6169518123978712,1.3859586963410326,1.4340822621862075,1.154965580284194,21.934683
35,46,east,1.58628739886543,1.3596749133132258,1.406885847803268,1.1330624277610213,22.097118
35,46,west,1.6016194255979885,1.3728166505125616,1.4204838953220256,1.1440138754271347,22.015902
35,47,north,1.560879608199258,1.3378968070279353,1.3843515572719611,1.114914005856613,22.231709
35,47,south,1.6221817902821487,1.390441534527556,1.4387207544764298,1.1587012787729634,21.906979
35,47,east,1.5915443817990236,1.3641808986848774,1.4115482910003248,1.1368174155707313,22.069271
35,47,west,1.6068767685989063,1.3773229445133484,1.4251466578645064,1.1477691204277904,21.988052
35,48,north,1.5661362310655276,1.3424024837704522,1.3890136811235931,1.118668736475377,22.203863
35,48,south,1.6269858085218754,1.3945592644473217,1.4429814611295204,1.162132720372768,21.88153
35,48,east,1.596800644597969,1.368686266798259,1.4162100955065322,1.1405718889985494,22.041428
35,48,west,1.6121330313978517,1.3818283126267301,1.429808462370714,1.1515235938556085,21.960209
35,49,north,1.571392493864473,1.346907851883834,1.3936754856298006,1.122423209903195,22.17602
35,49,south,1.6317912670308987,1.3986782288836275,1.4472434451643093,1.1655651907363562,21.856075
35,49,east,1.6020569073969144,1.373191634911641,1.4208719000127397,1.1443263624263675,22.013584
35,49,west,1.6173889341294732,1.386333372110977,1.434469947531497,1.1552778100924808,21.932367
35,50,north,1.5767222103975589,1.3514761803407647,1.3984024366025969,1.1262301502839707,22.147787
35,50,south,1.636051583611055,1.4023299288094757,1.4510219402264715,1.1686082740078965,21.833508
35,50,east,1.6073135302631838,1.3776973116541575,1.4255340238643712,1.1480810930451313,21.985739
35,50,west,1.622646277130391,1.3908396661117635,1.4391327100739775,1.1590330550931363,21.904518
35,51,north,1.58218551190793,1.356159010206797,1.4032478647278666,1.1301325085056644,22.118847
35,51,south,1.6402704924489262,1.4059461363847938,1.4547637105648215,1.1716217803206614,21.81116
35,51,east,1.6125697930621292,1.3822026797675393,1.430195828370579,1.1518355664729494,21.957895
35,51,west,1.62776715461543,1.3952289896703685,1.4436744407005895,1.162690824725307,21.877392
